#,Date-Time (PDT),Ch: 1 - Temperature   (°F),Ch: 2 - RH   (%),Dew Point   (°F),Button Down,Host Connected,End of File
7940,05/12/2023 01:01:33,47.92,99.07,47.69,,,
7941,05/12/2023 01:06:33,47.86,99.49,47.74,,,
7942,05/12/2023 01:11:33,47.83,99.60,47.73,,,
7943,05/12/2023 01:16:33,47.65,99.57,47.55,,,
7944,05/12/2023 01:21:33,47.73,99.75,47.68,,,
7945,05/12/2023 01:26:33,47.52,99.71,47.46,,,
7946,05/12/2023 01:31:33,47.46,99.88,47.44,,,
7947,05/12/2023 01:36:33,47.42,99.83,47.39,,,
7948,05/12/2023 01:41:33,47.63,100.00,47.65,,,
7949,05/12/2023 01:46:33,47.75,99.94,47.75,,,
7950,05/12/2023 01:51:33,47.83,100.00,47.84,,,
7951,05/12/2023 01:56:33,47.61,99.90,47.60,,,
7952,05/12/2023 02:01:33,47.54,99.94,47.54,,,
7953,05/12/2023 02:06:33,47.48,99.98,47.49,,,
7954,05/12/2023 02:11:33,47.28,99.92,47.28,,,
7955,05/12/2023 02:16:33,47.11,99.87,47.09,,,
7956,05/12/2023 02:21:33,47.11,100.00,47.13,,,
7957,05/12/2023 02:26:33,46.96,100.00,46.97,,,
7958,05/12/2023 02:31:33,46.72,100.00,46.74,,,
7959,05/12/2023 02:36:33,46.49,100.00,46.51,,,
7960,05/12/2023 02:41:33,46.30,99.96,46.30,,,
7961,05/12/2023 02:46:33,46.57,100.00,46.58,,,
7962,05/12/2023 02:51:33,46.49,100.00,46.51,,,
7963,05/12/2023 02:56:33,46.42,100.00,46.43,,,
7964,05/12/2023 03:01:33,46.34,100.00,46.35,,,
7965,05/12/2023 03:06:33,46.47,100.00,46.49,,,
7966,05/12/2023 03:11:33,46.47,100.00,46.49,,,
7967,05/12/2023 03:16:33,46.42,100.00,46.43,,,
7968,05/12/2023 03:21:33,46.11,100.00,46.12,,,
7969,05/12/2023 03:26:33,46.11,100.00,46.12,,,
7970,05/12/2023 03:31:33,45.76,100.00,45.77,,,
7971,05/12/2023 03:36:33,45.68,100.00,45.69,,,
7972,05/12/2023 03:41:33,45.53,100.00,45.54,,,
7973,05/12/2023 03:46:33,45.30,100.00,45.31,,,
7974,05/12/2023 03:51:33,45.12,100.00,45.13,,,
7975,05/12/2023 03:56:33,44.83,100.00,44.84,,,
7976,05/12/2023 04:01:33,45.18,100.00,45.19,,,
7977,05/12/2023 04:06:33,44.87,100.00,44.88,,,
7978,05/12/2023 04:11:33,45.08,100.00,45.10,,,
7979,05/12/2023 04:16:33,44.91,100.00,44.92,,,
7980,05/12/2023 04:21:33,44.60,100.00,44.61,,,
7981,05/12/2023 04:26:33,44.52,100.00,44.53,,,
7982,05/12/2023 04:31:33,44.43,100.00,44.44,,,
7983,05/12/2023 04:36:33,44.52,100.00,44.53,,,
7984,05/12/2023 04:41:33,44.43,100.00,44.44,,,
7985,05/12/2023 04:46:33,44.68,100.00,44.69,,,
7986,05/12/2023 04:51:33,44.85,100.00,44.86,,,
7987,05/12/2023 04:56:33,44.68,100.00,44.69,,,
7988,05/12/2023 05:01:33,44.56,100.00,44.57,,,
7989,05/12/2023 05:06:33,44.68,100.00,44.69,,,
7990,05/12/2023 05:11:33,44.66,100.00,44.67,,,
7991,05/12/2023 05:16:33,44.45,100.00,44.46,,,
7992,05/12/2023 05:21:33,44.41,100.00,44.42,,,
7993,05/12/2023 05:26:33,44.41,100.00,44.42,,,
7994,05/12/2023 05:31:33,44.54,100.00,44.55,,,
7995,05/12/2023 05:36:33,44.66,100.00,44.67,,,
7996,05/12/2023 05:41:33,44.76,100.00,44.77,,,
7997,05/12/2023 05:46:33,44.56,100.00,44.57,,,
7998,05/12/2023 05:51:33,44.66,100.00,44.67,,,
7999,05/12/2023 05:56:33,44.78,100.00,44.79,,,
8000,05/12/2023 06:01:33,44.78,100.00,44.79,,,
8001,05/12/2023 06:06:33,44.68,100.00,44.69,,,
8002,05/12/2023 06:11:33,44.52,100.00,44.53,,,
8003,05/12/2023 06:16:33,44.52,100.00,44.53,,,
8004,05/12/2023 06:21:33,44.58,100.00,44.59,,,
8005,05/12/2023 06:26:33,45.86,100.00,45.87,,,
8006,05/12/2023 06:31:33,47.13,100.00,47.14,,,
8007,05/12/2023 06:36:33,47.73,100.00,47.74,,,
8008,05/12/2023 06:41:33,49.64,99.86,49.62,,,
8009,05/12/2023 06:46:33,51.11,98.30,50.66,,,
8010,05/12/2023 06:51:33,52.52,94.39,50.97,,,
8011,05/12/2023 06:56:33,53.96,92.75,51.94,,,
8012,05/12/2023 07:01:33,55.12,89.05,51.98,,,
8013,05/12/2023 07:06:33,56.22,88.74,52.97,,,
8014,05/12/2023 07:11:33,57.27,86.70,53.36,,,
8015,05/12/2023 07:16:33,58.23,86.85,54.36,,,
8016,05/12/2023 07:21:33,58.13,84.66,53.57,,,
8017,05/12/2023 07:26:33,58.96,86.64,55.02,,,
8018,05/12/2023 07:31:33,59.62,84.93,55.12,,,
8019,05/12/2023 07:36:33,60.49,82.21,55.07,,,
8020,05/12/2023 07:41:33,61.07,82.58,55.76,,,
8021,05/12/2023 07:46:33,62.54,76.92,55.23,,,
8022,05/12/2023 07:51:33,63.29,81.63,57.61,,,
8023,05/12/2023 07:56:33,64.43,77.69,57.34,,,
8024,05/12/2023 08:01:33,64.22,69.83,54.20,,,
8025,05/12/2023 08:06:33,64.70,72.63,55.74,,,
8026,05/12/2023 08:11:33,65.82,73.79,57.26,,,
8027,05/12/2023 08:16:33,65.22,71.22,55.70,,,
8028,05/12/2023 08:21:33,64.99,68.63,54.46,,,
8029,05/12/2023 08:26:33,65.20,69.03,54.82,,,
8030,05/12/2023 08:31:33,65.28,70.18,55.35,,,
8031,05/12/2023 08:36:33,65.51,67.02,54.30,,,
8032,05/12/2023 08:41:33,65.82,67.50,54.79,,,
8033,05/12/2023 08:46:33,66.11,66.21,54.54,,,
8034,05/12/2023 08:51:33,65.43,67.10,54.26,,,
8035,05/12/2023 08:56:33,66.13,67.28,55.00,,,
8036,05/12/2023 09:01:33,66.90,65.81,55.13,,,
8037,05/12/2023 09:06:33,66.74,66.31,55.19,,,
8038,05/12/2023 09:11:33,67.25,64.76,55.02,,,
8039,05/12/2023 09:16:33,67.67,62.98,54.65,,,
8040,05/12/2023 09:21:33,67.77,63.65,55.03,,,
8041,05/12/2023 09:26:33,67.75,63.04,54.75,,,
8042,05/12/2023 09:31:33,69.43,61.48,55.64,,,
8043,05/12/2023 09:36:33,68.91,61.39,55.12,,,
8044,05/12/2023 09:41:33,69.39,61.45,55.60,,,
8045,05/12/2023 09:46:33,70.10,61.37,56.23,,,
8046,05/12/2023 09:51:33,69.27,62.42,55.92,,,
8047,05/12/2023 09:56:33,70.16,59.28,55.33,,,
8048,05/12/2023 10:01:33,70.99,62.57,57.61,,,
8049,05/12/2023 10:06:33,69.95,59.62,55.29,,,
8050,05/12/2023 10:11:33,70.59,59.83,55.99,,,
8051,05/12/2023 10:16:33,71.51,59.10,56.52,,,
8052,05/12/2023 10:21:33,70.89,58.14,55.48,,,
8053,05/12/2023 10:26:33,72.17,59.01,57.09,,,
8054,05/12/2023 10:31:33,72.17,57.57,56.41,,,
8055,05/12/2023 10:36:33,71.94,58.83,56.79,,,
8056,05/12/2023 10:41:33,72.57,59.25,57.58,,,
8057,05/12/2023 10:46:33,73.06,57.50,57.20,,,
8058,05/12/2023 10:51:33,72.59,57.36,56.70,,,
8059,05/12/2023 10:56:33,71.71,57.76,56.06,,,
8060,05/12/2023 11:01:33,71.47,58.24,56.07,,,
8061,05/12/2023 11:06:33,71.92,59.27,56.98,,,
8062,05/12/2023 11:11:33,72.69,56.35,56.30,,,
8063,05/12/2023 11:16:33,72.75,57.40,56.86,,,
8064,05/12/2023 11:21:33,73.19,56.07,56.63,,,
8065,05/12/2023 11:26:33,71.74,57.78,56.11,,,
8066,05/12/2023 11:31:33,72.17,60.60,57.83,,,
8067,05/12/2023 11:36:33,71.61,59.51,56.80,,,
8068,05/12/2023 11:41:33,71.67,58.23,56.25,,,
8069,05/12/2023 11:46:33,71.51,58.75,56.35,,,
8070,05/12/2023 11:51:33,72.28,57.43,56.45,,,
8071,05/12/2023 11:56:33,71.15,60.65,56.89,,,
8072,05/12/2023 12:01:33,72.48,55.25,55.56,,,
8073,05/12/2023 12:06:33,71.84,60.82,57.62,,,
8074,05/12/2023 12:11:33,71.49,58.52,56.23,,,
8075,05/12/2023 12:16:33,71.96,58.54,56.67,,,
8076,05/12/2023 12:21:33,71.96,58.09,56.45,,,
8077,05/12/2023 12:26:33,71.09,59.90,56.49,,,
8078,05/12/2023 12:31:33,72.54,55.85,55.91,,,
8079,05/12/2023 12:36:33,71.80,54.97,54.79,,,
8080,05/12/2023 12:41:33,72.86,56.95,56.75,,,
8081,05/12/2023 12:46:33,71.71,56.30,55.35,,,
8082,05/12/2023 12:51:33,72.05,56.70,55.87,,,
8083,05/12/2023 12:56:33,71.42,59.05,56.40,,,
8084,05/12/2023 13:01:33,73.29,57.08,57.22,,,
8085,05/12/2023 13:06:33,72.77,55.89,56.14,,,
8086,05/12/2023 13:11:33,73.79,55.26,56.78,,,
8087,05/12/2023 13:16:33,72.77,55.23,55.82,,,
8088,05/12/2023 13:21:33,71.80,58.57,56.54,,,
8089,05/12/2023 13:26:33,71.53,58.60,56.30,,,
8090,05/12/2023 13:31:33,71.61,58.50,56.32,,,
8091,05/12/2023 13:36:33,70.62,62.93,57.42,,,
8092,05/12/2023 13:41:33,71.51,58.72,56.34,,,
8093,05/12/2023 13:46:33,72.25,58.32,56.84,,,
8094,05/12/2023 13:51:33,72.90,56.23,56.44,,,
8095,05/12/2023 13:56:33,73.02,55.82,56.34,,,
8096,05/12/2023 14:01:33,72.94,57.15,56.93,,,
8097,05/12/2023 14:06:33,72.23,59.35,57.30,,,
8098,05/12/2023 14:11:33,71.44,58.20,56.02,,,
8099,05/12/2023 14:16:33,71.61,59.24,56.67,,,
8100,05/12/2023 14:21:33,71.88,56.45,55.59,,,
8101,05/12/2023 14:26:33,72.40,57.57,56.62,,,
8102,05/12/2023 14:31:33,72.73,55.90,56.11,,,
8103,05/12/2023 14:36:33,71.28,57.81,55.69,,,
8104,05/12/2023 14:41:33,72.34,56.20,55.90,,,
8105,05/12/2023 14:46:33,71.74,58.35,56.38,,,
8106,05/12/2023 14:51:33,72.34,56.62,56.11,,,
8107,05/12/2023 14:56:33,72.07,56.68,55.88,,,
8108,05/12/2023 15:01:33,71.18,57.10,55.26,,,
8109,05/12/2023 15:06:33,71.22,57.39,55.44,,,
8110,05/12/2023 15:11:33,71.82,56.44,55.53,,,
8111,05/12/2023 15:16:33,71.32,58.68,56.14,,,
8112,05/12/2023 15:21:33,71.18,58.02,55.70,,,
8113,05/12/2023 15:26:33,71.11,57.31,55.29,,,
8114,05/12/2023 15:31:33,71.24,57.48,55.50,,,
8115,05/12/2023 15:36:33,70.95,58.42,55.67,,,
8116,05/12/2023 15:41:33,71.03,58.23,55.65,,,
8117,05/12/2023 15:46:33,71.80,56.42,55.51,,,
8118,05/12/2023 15:51:33,71.96,56.70,55.78,,,
8119,05/12/2023 15:56:33,71.13,59.20,56.20,,,
8120,05/12/2023 16:01:33,71.22,57.57,55.52,,,
8121,05/12/2023 16:06:33,70.91,58.04,55.46,,,
8122,05/12/2023 16:11:33,70.89,57.67,55.26,,,
8123,05/12/2023 16:16:33,70.61,57.78,55.04,,,
8124,05/12/2023 16:21:33,69.72,58.28,54.45,,,
8125,05/12/2023 16:26:33,69.52,60.37,55.24,,,
8126,05/12/2023 16:31:33,70.01,59.07,55.09,,,
8127,05/12/2023 16:36:33,70.55,58.65,55.40,,,
8128,05/12/2023 16:41:33,70.16,58.59,55.01,,,
8129,05/12/2023 16:46:33,69.35,60.40,55.09,,,
8130,05/12/2023 16:51:33,69.58,60.71,55.44,,,
8131,05/12/2023 16:56:33,69.49,60.79,55.39,,,
8132,05/12/2023 17:01:33,69.58,59.59,54.93,,,
8133,05/12/2023 17:06:33,68.75,61.48,55.01,,,
8134,05/12/2023 17:11:33,68.42,61.65,54.78,,,
8135,05/12/2023 17:16:33,68.87,60.89,54.86,,,
8136,05/12/2023 17:21:33,68.52,60.85,54.51,,,
8137,05/12/2023 17:26:33,68.62,60.21,54.31,,,
8138,05/12/2023 17:31:33,67.81,61.22,54.00,,,
8139,05/12/2023 17:36:33,67.27,63.59,54.53,,,
8140,05/12/2023 17:41:33,67.48,62.04,54.06,,,
8141,05/12/2023 17:46:33,66.90,63.39,54.10,,,
8142,05/12/2023 17:51:33,66.71,63.22,53.84,,,
8143,05/12/2023 17:56:33,66.47,63.15,53.59,,,
8144,05/12/2023 18:01:33,65.61,65.21,53.65,,,
8145,05/12/2023 18:06:33,65.30,65.36,53.42,,,
8146,05/12/2023 18:11:33,65.05,65.96,53.43,,,
8147,05/12/2023 18:16:33,65.05,65.65,53.30,,,
8148,05/12/2023 18:21:33,65.10,66.24,53.60,,,
8149,05/12/2023 18:26:33,64.91,66.54,53.54,,,
8150,05/12/2023 18:31:33,64.50,67.90,53.70,,,
8151,05/12/2023 18:36:33,64.16,68.04,53.43,,,
8152,05/12/2023 18:41:33,63.89,69.25,53.65,,,
8153,05/12/2023 18:46:33,63.56,69.58,53.47,,,
8154,05/12/2023 18:51:33,63.37,70.96,53.82,,,
8155,05/12/2023 18:56:33,62.98,71.64,53.71,,,
8156,05/12/2023 19:01:33,62.75,72.13,53.67,,,
8157,05/12/2023 19:06:33,62.44,72.82,53.64,,,
8158,05/12/2023 19:11:33,62.17,73.64,53.68,,,
8159,05/12/2023 19:16:33,62.01,75.01,54.04,,,
8160,05/12/2023 19:21:33,61.69,75.90,54.04,,,
8161,05/12/2023 19:26:33,61.51,76.59,54.12,,,
8162,05/12/2023 19:31:33,61.24,77.75,54.27,,,
8163,05/12/2023 19:36:33,61.03,78.61,54.37,,,
8164,05/12/2023 19:41:33,60.76,79.50,54.41,,,
8165,05/12/2023 19:46:33,60.41,80.48,54.41,,,
8166,05/12/2023 19:51:33,60.12,81.49,54.47,,,
8167,05/12/2023 19:56:33,59.95,82.61,54.68,,,
8168,05/12/2023 20:01:33,59.64,83.33,54.61,,,
8169,05/12/2023 20:06:33,59.33,84.21,54.60,,,
8170,05/12/2023 20:11:33,59.08,85.15,54.65,,,
8171,05/12/2023 20:16:33,58.87,85.98,54.71,,,
8172,05/12/2023 20:21:33,58.56,86.81,54.67,,,
8173,05/12/2023 20:26:33,58.39,87.44,54.70,,,
8174,05/12/2023 20:31:33,58.27,88.07,54.78,,,
8175,05/12/2023 20:36:33,58.11,88.76,54.85,,,
8176,05/12/2023 20:41:33,57.88,89.37,54.81,,,
8177,05/12/2023 20:46:33,57.50,89.79,54.55,,,
8178,05/12/2023 20:51:33,56.82,89.99,53.94,,,
8179,05/12/2023 20:56:33,56.65,92.14,54.42,,,
8180,05/12/2023 21:01:33,56.90,92.36,54.73,,,
8181,05/12/2023 21:06:33,57.09,91.63,54.71,,,
8182,05/12/2023 21:11:33,56.22,90.83,53.61,,,
8183,05/12/2023 21:16:33,55.64,92.67,53.58,,,
8184,05/12/2023 21:21:33,55.16,92.76,53.13,,,
8185,05/12/2023 21:26:33,54.76,93.13,52.83,,,
8186,05/12/2023 21:31:33,54.60,94.87,53.19,,,
8187,05/12/2023 21:36:33,54.41,95.19,53.09,,,
8188,05/12/2023 21:41:33,54.16,95.31,52.87,,,
8189,05/12/2023 21:46:33,53.96,95.90,52.85,,,
8190,05/12/2023 21:51:33,53.58,95.89,52.46,,,
8191,05/12/2023 21:56:33,53.37,95.97,52.27,,,
8192,05/12/2023 22:01:33,53.42,97.00,52.62,,,
8193,05/12/2023 22:06:33,53.23,96.57,52.30,,,
8194,05/12/2023 22:11:33,52.88,96.19,51.85,,,
8195,05/12/2023 22:16:33,52.67,96.78,51.81,,,
8196,05/12/2023 22:21:33,52.56,97.00,51.75,,,
8197,05/12/2023 22:26:33,52.30,96.73,51.42,,,
8198,05/12/2023 22:31:33,52.21,97.15,51.45,,,
8199,05/12/2023 22:36:33,52.09,97.05,51.30,,,
8200,05/12/2023 22:41:33,51.96,97.56,51.31,,,
8201,05/12/2023 22:46:33,51.71,97.42,51.02,,,
8202,05/12/2023 22:51:33,52.75,99.23,52.56,,,
8203,05/12/2023 22:56:33,54.54,99.21,54.35,,,
8204,05/12/2023 23:01:33,54.31,98.64,53.96,,,
8205,05/12/2023 23:06:33,53.52,97.53,52.86,,,
8206,05/12/2023 23:11:33,53.31,97.73,52.71,,,
8207,05/12/2023 23:16:33,52.83,97.31,52.11,,,
8208,05/12/2023 23:21:33,52.44,97.60,51.80,,,
8209,05/12/2023 23:26:33,52.11,98.03,51.60,,,
8210,05/12/2023 23:31:33,51.74,97.75,51.15,,,
8211,05/12/2023 23:36:33,52.07,98.80,51.77,,,
8212,05/12/2023 23:41:33,51.88,98.17,51.40,,,
8213,05/12/2023 23:46:33,51.42,97.85,50.85,,,
8214,05/12/2023 23:51:33,51.09,98.11,50.59,,,
8215,05/12/2023 23:56:33,51.03,98.53,50.65,,,
8216,05/13/2023 00:01:33,50.80,98.57,50.43,,,
8217,05/13/2023 00:06:33,50.68,98.63,50.33,,,
8218,05/13/2023 00:11:33,50.53,98.72,50.20,,,
8219,05/13/2023 00:16:33,50.57,98.94,50.30,,,
8220,05/13/2023 00:21:33,50.61,99.39,50.46,,,
8221,05/13/2023 00:26:33,50.35,99.29,50.18,,,
8222,05/13/2023 00:31:33,50.39,99.26,50.21,,,
8223,05/13/2023 00:36:33,50.28,99.39,50.13,,,
8224,05/13/2023 00:41:33,50.47,99.66,50.40,,,
8225,05/13/2023 00:46:33,50.30,99.40,50.16,,,
8226,05/13/2023 00:51:33,50.18,99.40,50.04,,,
8227,05/13/2023 00:56:33,50.01,99.48,49.89,,,
8228,05/13/2023 01:01:33,49.95,99.42,49.81,,,
8229,05/13/2023 01:06:33,49.85,99.55,49.75,,,
8230,05/13/2023 01:11:33,49.66,99.38,49.51,,,
8231,05/13/2023 01:16:33,49.50,99.46,49.38,,,
8232,05/13/2023 01:21:33,49.43,99.79,49.39,,,
8233,05/13/2023 01:26:33,49.18,99.70,49.12,,,
8234,05/13/2023 01:31:33,48.87,99.55,48.76,,,
8235,05/13/2023 01:36:33,49.04,99.86,49.02,,,
8236,05/13/2023 01:41:33,48.87,99.69,48.80,,,
8237,05/13/2023 01:46:33,48.89,99.77,48.84,,,
8238,05/13/2023 01:51:33,48.56,99.76,48.51,,,
8239,05/13/2023 01:56:33,48.39,99.69,48.32,,,
8240,05/13/2023 02:01:33,48.23,100.00,48.25,,,
8241,05/13/2023 02:06:33,48.17,100.00,48.19,,,
8242,05/13/2023 02:11:33,48.10,99.89,48.08,,,
8243,05/13/2023 02:16:33,47.84,99.59,47.75,,,
8244,05/13/2023 02:21:33,47.98,100.00,48.00,,,
8245,05/13/2023 02:26:33,47.98,100.00,48.00,,,
8246,05/13/2023 02:31:33,47.79,100.00,47.80,,,
8247,05/13/2023 02:36:33,47.71,100.00,47.72,,,
8248,05/13/2023 02:41:33,47.52,100.00,47.53,,,
8249,05/13/2023 02:46:33,47.54,100.00,47.55,,,
8250,05/13/2023 02:51:33,47.57,100.00,47.59,,,
8251,05/13/2023 02:56:33,47.57,100.00,47.59,,,
8252,05/13/2023 03:01:33,47.59,100.00,47.61,,,
8253,05/13/2023 03:06:33,47.52,100.00,47.53,,,
8254,05/13/2023 03:11:33,47.55,100.00,47.57,,,
8255,05/13/2023 03:16:33,47.38,100.00,47.40,,,
8256,05/13/2023 03:21:33,47.52,100.00,47.53,,,
8257,05/13/2023 03:26:33,47.28,100.00,47.30,,,
8258,05/13/2023 03:31:33,47.07,100.00,47.09,,,
8259,05/13/2023 03:36:33,46.76,100.00,46.78,,,
8260,05/13/2023 03:41:33,46.72,100.00,46.74,,,
8261,05/13/2023 03:46:33,46.82,100.00,46.84,,,
8262,05/13/2023 03:51:33,46.69,100.00,46.70,,,
8263,05/13/2023 03:56:33,46.76,100.00,46.78,,,
8264,05/13/2023 04:01:33,46.82,100.00,46.84,,,
8265,05/13/2023 04:06:33,46.86,100.00,46.87,,,
8266,05/13/2023 04:11:33,46.69,100.00,46.70,,,
8267,05/13/2023 04:16:33,46.82,100.00,46.84,,,
8268,05/13/2023 04:21:33,46.86,100.00,46.87,,,
8269,05/13/2023 04:26:33,46.94,100.00,46.95,,,
8270,05/13/2023 04:31:33,46.94,100.00,46.95,,,
8271,05/13/2023 04:36:33,46.92,100.00,46.93,,,
8272,05/13/2023 04:41:33,46.82,100.00,46.84,,,
8273,05/13/2023 04:46:33,46.98,100.00,46.99,,,
8274,05/13/2023 04:51:33,46.98,100.00,46.99,,,
8275,05/13/2023 04:56:33,47.01,100.00,47.03,,,
8276,05/13/2023 05:01:33,46.63,100.00,46.64,,,
8277,05/13/2023 05:06:33,46.45,100.00,46.47,,,
8278,05/13/2023 05:11:33,46.22,100.00,46.24,,,
8279,05/13/2023 05:16:33,45.97,100.00,45.98,,,
8280,05/13/2023 05:21:33,45.97,100.00,45.98,,,
8281,05/13/2023 05:26:33,46.11,100.00,46.12,,,
8282,05/13/2023 05:31:33,46.42,100.00,46.43,,,
8283,05/13/2023 05:36:33,46.90,100.00,46.91,,,
8284,05/13/2023 05:41:33,46.90,100.00,46.91,,,
8285,05/13/2023 05:46:33,46.98,100.00,46.99,,,
8286,05/13/2023 05:51:33,47.44,100.00,47.45,,,
8287,05/13/2023 05:56:33,48.02,100.00,48.03,,,
8288,05/13/2023 06:01:33,48.66,100.00,48.67,,,
8289,05/13/2023 06:06:33,49.39,100.00,49.41,,,
8290,05/13/2023 06:11:33,49.97,100.00,49.99,,,
8291,05/13/2023 06:16:33,50.47,100.00,50.49,,,
8292,05/13/2023 06:21:33,50.97,100.00,50.99,,,
8293,05/13/2023 06:26:33,51.44,100.00,51.46,,,
8294,05/13/2023 06:31:33,52.17,100.00,52.19,,,
8295,05/13/2023 06:36:33,52.71,99.99,52.73,,,
8296,05/13/2023 06:41:33,53.46,99.85,53.45,,,
8297,05/13/2023 06:46:33,53.91,99.77,53.87,,,
8298,05/13/2023 06:51:33,54.39,99.67,54.32,,,
8299,05/13/2023 06:56:33,54.68,99.57,54.59,,,
8300,05/13/2023 07:01:33,54.64,99.55,54.54,,,
8301,05/13/2023 07:06:33,54.49,99.94,54.50,,,
8302,05/13/2023 07:11:33,54.54,99.89,54.54,,,
8303,05/13/2023 07:16:33,54.68,99.95,54.69,,,
8304,05/13/2023 07:21:33,54.76,99.91,54.76,,,
8305,05/13/2023 07:26:33,55.06,99.88,55.06,,,
8306,05/13/2023 07:31:33,55.24,99.04,55.00,,,
8307,05/13/2023 07:36:33,55.59,98.60,55.23,,,
8308,05/13/2023 07:41:33,55.91,98.53,55.53,,,
8309,05/13/2023 07:46:33,56.49,98.27,56.04,,,
8310,05/13/2023 07:51:33,56.82,98.30,56.38,,,
8311,05/13/2023 07:56:33,57.11,96.47,56.15,,,
8312,05/13/2023 08:01:33,57.50,96.02,56.40,,,
8313,05/13/2023 08:06:33,57.28,94.74,55.82,,,
8314,05/13/2023 08:11:33,57.65,95.47,56.40,,,
8315,05/13/2023 08:16:33,57.90,93.93,56.20,,,
8316,05/13/2023 08:21:33,58.35,94.30,56.75,,,
8317,05/13/2023 08:26:33,58.77,94.53,57.24,,,
8318,05/13/2023 08:31:33,58.87,91.90,56.55,,,
8319,05/13/2023 08:36:33,59.52,94.32,57.92,,,
8320,05/13/2023 08:41:33,59.16,89.74,56.18,,,
8321,05/13/2023 08:46:33,59.33,89.75,56.35,,,
8322,05/13/2023 08:51:33,60.28,91.34,57.78,,,
8323,05/13/2023 08:56:33,60.91,86.26,56.82,,,
8324,05/13/2023 09:01:33,61.96,83.71,57.01,,,
8325,05/13/2023 09:06:33,62.63,86.96,58.73,,,
8326,05/13/2023 09:11:33,63.17,82.91,57.93,,,
8327,05/13/2023 09:16:33,64.79,79.14,58.22,,,
8328,05/13/2023 09:21:33,64.02,81.14,58.16,,,
8329,05/13/2023 09:26:33,63.60,80.63,57.57,,,
8330,05/13/2023 09:31:33,64.29,78.61,57.54,,,
8331,05/13/2023 09:36:33,66.30,76.50,58.73,,,
8332,05/13/2023 09:41:33,66.38,77.71,59.24,,,
8333,05/13/2023 09:46:33,66.44,74.24,58.02,,,
8334,05/13/2023 09:51:33,66.86,73.25,58.06,,,
8335,05/13/2023 09:56:33,66.34,74.98,58.21,,,
8336,05/13/2023 10:01:33,66.30,75.28,58.28,,,
8337,05/13/2023 10:06:33,68.56,71.06,58.84,,,
8338,05/13/2023 10:11:33,68.17,70.37,58.20,,,
8339,05/13/2023 10:16:33,68.83,70.30,58.80,,,
8340,05/13/2023 10:21:33,70.06,67.70,58.93,,,
8341,05/13/2023 10:26:33,68.52,68.88,57.94,,,
8342,05/13/2023 10:31:33,70.28,67.53,59.06,,,
8343,05/13/2023 10:36:33,69.76,66.52,58.14,,,
8344,05/13/2023 10:41:33,69.91,66.49,58.28,,,
8345,05/13/2023 10:46:33,70.61,65.71,58.61,,,
8346,05/13/2023 10:51:33,70.61,64.33,58.02,,,
8347,05/13/2023 10:56:33,70.61,65.87,58.68,,,
8348,05/13/2023 11:01:33,70.24,67.01,58.81,,,
8349,05/13/2023 11:06:33,71.44,64.83,59.02,,,
8350,05/13/2023 11:11:33,70.95,66.46,59.26,,,
8351,05/13/2023 11:16:33,71.40,65.28,59.18,,,
8352,05/13/2023 11:21:33,72.40,63.97,59.56,,,
8353,05/13/2023 11:26:33,71.57,65.17,59.30,,,
8354,05/13/2023 11:31:33,71.40,64.71,58.93,,,
8355,05/13/2023 11:36:33,71.94,64.69,59.44,,,
8356,05/13/2023 11:41:33,70.64,69.14,60.07,,,
8357,05/13/2023 11:46:33,72.42,64.49,59.81,,,
8358,05/13/2023 11:51:33,71.74,65.62,59.65,,,
8359,05/13/2023 11:56:33,70.95,66.46,59.26,,,
8360,05/13/2023 12:01:33,71.59,66.38,59.83,,,
8361,05/13/2023 12:06:33,71.51,64.13,58.79,,,
8362,05/13/2023 12:11:33,71.57,65.01,59.23,,,
8363,05/13/2023 12:16:33,71.96,67.72,60.74,,,
8364,05/13/2023 12:21:33,72.01,66.43,60.26,,,
8365,05/13/2023 12:26:33,70.88,66.22,59.08,,,
8366,05/13/2023 12:31:33,71.09,67.57,59.85,,,
8367,05/13/2023 12:36:33,72.32,64.36,59.66,,,
8368,05/13/2023 12:41:33,72.65,65.07,60.28,,,
8369,05/13/2023 12:46:33,72.46,63.91,59.59,,,
8370,05/13/2023 12:51:33,73.12,64.57,60.50,,,
8371,05/13/2023 12:56:33,72.88,66.21,60.99,,,
8372,05/13/2023 13:01:33,71.53,65.93,59.58,,,
8373,05/13/2023 13:06:33,71.78,66.44,60.04,,,
8374,05/13/2023 13:11:33,72.83,63.45,59.73,,,
8375,05/13/2023 13:16:33,72.44,63.55,59.41,,,
8376,05/13/2023 13:21:33,71.86,64.25,59.17,,,
8377,05/13/2023 13:26:33,71.61,66.03,59.70,,,
8378,05/13/2023 13:31:33,71.78,65.46,59.62,,,
8379,05/13/2023 13:36:33,71.36,65.60,59.28,,,
8380,05/13/2023 13:41:33,72.25,64.04,59.45,,,
8381,05/13/2023 13:46:33,73.06,62.83,59.68,,,
8382,05/13/2023 13:51:33,72.07,63.51,59.05,,,
8383,05/13/2023 13:56:33,73.12,62.64,59.65,,,
8384,05/13/2023 14:01:33,73.44,62.76,60.01,,,
8385,05/13/2023 14:06:33,74.02,63.26,60.78,,,
8386,05/13/2023 14:11:33,73.75,65.24,61.40,,,
8387,05/13/2023 14:16:33,72.50,63.54,59.46,,,
8388,05/13/2023 14:21:33,72.61,62.66,59.18,,,
